Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
2207	109	89,69654	88,95013	0,7459406	0,4089561	502,9589	2,799831	0	145,231	72,35129	0,405568	0,4173144	514,8521	2,833118	0	9	117	81						Unbenannt-1.jpg	0
2227	110	85,67496	108,7441	0,7472042	0,4090664	497,2257	2,783854	0	136,0269	82,03938	0,4065373	0,4171134	511,8725	2,816743	0	9	111	95						Unbenannt-1.jpg	0
2246	111	87,78866	96,71532	0,7480549	0,4091156	497,2257	2,72863	0	136,5186	90,44293	0,4074985	0,4168804	511,8725	2,870751	0	9	112	94						Unbenannt-1.jpg	0
2266	112	89,94063	101,6703	0,7490776	0,4091262	497,2257	2,744147	0	133,0975	86,65378	0,4084033	0,4165333	511,8725	2,849224	0	9	112	94						Unbenannt-1.jpg	0
2286	113	94,39333	95,61201	0,7498859	0,4090495	497,2257	2,772117	0	139,5927	89,89896	0,4091345	0,4162435	511,8725	2,845631	0	9	117	93						Unbenannt-1.jpg	0
2306	114	88,01015	99,76456	0,7504128	0,4090442	497,2257	2,765224	0	137,8342	87,62478	0,409635	0,4158875	511,8725	2,779192	0	10	113	94						Unbenannt-1.jpg	0
2326	115	119,8222	177,9821	0,7506338	0,4089507	477,9058	2,655911	0	138,1268	95,94165	0,409856	0,4157939	509,9505	2,749984	0	10	129	137						Unbenannt-1.jpg	0
2346	116	126,3206	168,8014	0,751052	0,4095286	479,0888	2,641956	0	140,9225	98,99932	0,4100769	0,4158638	509,9505	2,810459	0	10	134	134						Unbenannt-1.jpg	0
2366	117	127,85	170,8262	0,75146	0,4099148	478,5555	2,628957	0	138,5341	91,16117	0,4103997	0,4161198	509,9505	2,814005	0	10	133	131						Unbenannt-1.jpg	0
2386	118	115,6309	180,7767	0,7518948	0,4100909	478,5154	2,651909	0	144,4282	95,75926	0,4108335	0,4161824	509,9505	2,793637	0	10	130	138						Unbenannt-1.jpg	0
2406	119	120,031	168,3172	0,7525404	0,410039	478,778	2,573148	0	145,4675	102,9547	0,4114135	0,4158689	509,9505	2,860102	0	10	133	136						Unbenannt-1.jpg	0
